CATEGORY;UNIT UPC;CASE UPC;DESCRIPTION;UNITS PER CASE;X;X;SELL PRICE PER UNIT;SELL PRICE PER CASE;No. OF CASES IN STOCK;NO. OF CASES ORDERED;SUBTOTAL;
SUNDRIES;79441004021;7944100402;VANNESS LARGE CAT LITTER PAN   ;12;1;12;$2,85;$34,20;72;;$0,00;
SUNDRIES;79441004212;7944100421;VANNESS LITTER SCOOPER 1CT     ;12;1;12;$0,52;$6,24;229;;$0,00;
SUNDRIES;79441002010;7944100201;VANNESS SMALL DISH  16OZ       ;12;1;12;$0,58;$6,96;42;;$0,00;
SUNDRIES;79441004175;7944100417;VANNESS X-GIANT CAT PAN LINER  ;6;1;6;$2,01;$12,06;117;;$0,00;
SUNDRIES;79441004229;7944100422;VANNESS XTRA GIANT PAN LINER 6C;6;1;6;$2,39;$14,34;170;;$0,00;
SUNDRIES;79441004182;7944100418;VANNESS XTRA LRG 15CT PAN LINER;6;1;6;$5,00;$30,00;93;;$0,00;
SUNDRIES;5333503105;533350310;WHALES FLIP FLAP #310 GREEN    ;12;1;12;$10,49;$125,88;1;;$0,00;
SUNDRIES;740275012277;74027501228;ZOOMIES BINOCULARS             ;24;4;6;$4,21;$101,04;38;;$0,00;
TALCS & POWDERS    ;827755010586;82775501058;AMMENS POWDER 11 OZ            ;12;2;6;$3,32;$39,84;594;;$0,00;
TALCS & POWDERS    ;70066027600;7006602760;CLUBMAN TALC 9 OZ              ;12;1;12;$2,98;$35,76;124;;$0,00;
TALCS & POWDERS    ;41100074683;4110007468;MEXSANA MEDICATED PO.  6.25 OZ ;12;2;6;$2,41;$28,92;106;;$0,00;
TALCS & POWDERS    ;41100087256;4110008725;MEXSANA POWDER 11 OZ           ;12;2;6;$3,41;$40,92;122;;$0,00;
TALCS & POWDERS    ;850241000860;85024100086;POWER STICK BDY SPR 2.8OZ INTNS;24;8;3;$0,77;$18,48;211;;$0,00;
TALCS & POWDERS    ;11017404996;1101740499;SCHOLL 40499 UNISEX AIR INSOLE ;36;6;6;$1,55;$55,80;23;;$0,00;
TOOTHBRUSHES;766878003504;76687800402;ARM&HAM SPIN BRSH CLASSIC      ;24;8;3;$4,23;$101,52;98;;$0,00;
TOOTHBRUSHES;766878000794;76687800052;ARM&HAM SPIN BRSH PRO CLEAN MED;24;6;4;$6,18;$148,32;134;;$0,00;
TOOTHBRUSHES;766878000800;76687800111;ARM&HAM SPIN BRSH PRO CLN X/SFT;24;4;6;$6,04;$144,96;28;;$0,00;
TOOTHBRUSHES;766878000817;76687800116;ARM&HAM SPIN BRSH PRO MED  HD  ;24;4;6;$6,10;$146,40;68;;$0,00;
TOOTHBRUSHES;766878002958;76687800295;ARM&HAM SPIN BRSH PRO SENS 1CTQ;24;6;4;$5,09;$122,16;2;;$0,00;
TOOTHBRUSHES;766878000787;76687800051;ARM&HAM SPIN BRSH PRO XTR SFT  ;24;6;4;$6,03;$144,72;134;;$0,00;
TOOTHBRUSHES;766878200262;76687800046;ARM&HAM SPIN BRUSH MY WAY BOYS ;24;8;3;$4,29;$102,96;2;;$0,00;
TOOTHBRUSHES;766878200231;76687820028;ARM&HAM SPIN BRUSH MY WAY KIDS ;24;8;3;$4,25;$102,00;105;;$0,00;
TOOTHBRUSHES;766878001623;76687800162;ARM&HAM SPIN BRUSH PRO-SONIC   ;12;4;3;$10,08;$120,96;16;;$0,00;
TOOTHBRUSHES;766878002705;76687800009;ARM&HAM SPIN BRUSH SPIDERMAN   ;24;6;4;$4,33;$103,92;57;;$0,00;
TOOTHBRUSHES;766878000916;76687800091;ARM&HAMMER TRUE RADNT DP CLN 1P;24;6;4;$6,88;$165,12;6;;$0,00;
TOOTHBRUSHES;69055854907;6905585490;BRAUN ORAL B PRO HEALTH BAT T/B;12;4;3;$8,20;$98,40;120;;$0,00;
TOOTHBRUSHES;69055824184;6905584748;BRAUN ORAL-B 3PK REF PREC CLEAN;24;4;6;$12,53;$300,72;86;;$0,00;
TOOTHBRUSHES;69055824153;6905584750;BRAUN ORAL-B ADULT REFILL CARD ;24;4;6;$4,21;$101,04;88;;$0,00;
TOOTHBRUSHES;70942304191;7094230419;BUTLER GO BTWEEN CLN WIDE 8CT  ;144;24;6;$2,58;$371,52;5;;$0,00;
TOOTHBRUSHES;35000551009;3500055540;COLG 551 T/B ADULT MED #41   QQ;72;12;6;$0,48;$34,56;500;;$0,00;
TOOTHBRUSHES;35000551146;3500055114;COLG 551 T/B X-CLN MEDIUM 42MM ;72;12;6;$0,48;$34,56;238;;$0,00;
TOOTHBRUSHES;35000553591;3500055359;COLG 553 MY 1ST COLGATE T/B #7 ;72;12;6;$1,87;$134,64;3;;$0,00;
TOOTHBRUSHES;35000555366;3500055541;COLG 555 T/B ADULT FULL FIRM QQ;72;12;6;$0,50;$36,00;195;;$0,00;
TOOTHBRUSHES;35000555007;3500055518;COLG 555 T/B ADULT SOFT #42  QQ;72;12;6;$0,46;$33,12;500;;$0,00;
TOOTHBRUSHES;35000556776;3500055677;COLG 556 T/B X-CLN FIRM 42MM   ;72;12;6;$0,49;$35,28;115;;$0,00;
TOOTHBRUSHES;35000556769;3500055676;COLG 556 T/B X-CLN SOFT #42MM  ;72;12;6;$0,46;$33,12;238;;$0,00;
TOOTHBRUSHES;35000558008;3500055800;COLG 558 T/B PLUS ADULT MED #1 ;72;12;6;$1,14;$82,08;32;;$0,00;
TOOTHBRUSHES;35000559036;3500055903;COLG 55903 WAVE MED-FULL HD-#QQ;72;12;6;$1,44;$103,68;10;;$0,00;
TOOTHBRUSHES;35000559050;3500055905;COLG 55905 WAVE SFT-FULL HD#QQ ;72;12;6;$1,44;$103,68;95;;$0,00;
TOOTHBRUSHES;35000686473;3500068716;COLG 68647 SPONGE BOB PWR BRUSH;12;4;3;$4,43;$53,16;4;;$0,00;
TOOTHBRUSHES;35000687838;3500068783;COLG 68783 T/B FULL HD MED TWN ;36;6;6;$3,70;$133,20;19;;$0,00;
TOOTHBRUSHES;35000689535;3500068953;COLG 68953 MAX WHITE 2PK F/H/S ;36;6;6;$3,13;$112,68;25;;$0,00;
TOOTHBRUSHES;35000682000;3500068200;COLG SONIC SURROUND POWER FHS  ;12;2;6;$4,32;$51,84;24;;$0,00;
TOOTHBRUSHES;35000688187;3500068818;COLGATE 360 T/B BASE FHM 42MM  ;72;12;6;$2,34;$168,48;94;;$0,00;
TOOTHBRUSHES;35000688170;3500068817;COLGATE 360 T/B BASE FHS 42MM  ;72;12;6;$2,29;$164,88;38;;$0,00;
TOOTHBRUSHES;35000895318;3500089531;COLGATE T/B MAX FRESH MED 42MM ;72;12;6;$0,72;$51,84;117;;$0,00;
TOOTHBRUSHES;35000895325;3500089532;COLGATE T/B MAX FRESH SFT 42MM ;72;12;6;$0,70;$50,40;117;;$0,00;
TOOTHBRUSHES;35000689863;3500068986;COLGATE T/B MAX WHITE MED 42MM ;72;12;6;$2,01;$144,72;17;;$0,00;
TOOTHBRUSHES;35000689870;3500068987;COLGATE T/B MAX WHITE SFT 42MM ;72;12;6;$1,84;$132,48;117;;$0,00;
TOOTHBRUSHES;35000689283;3500068928;COLGATE WISP 4PK COOL MINT/OPTI;72;6;12;$1,02;$73,44;175;;$0,00;
TOOTHBRUSHES;35000689108;3500068910;COLGATE WISP 4PK PEPPERMINT    ;72;6;12;$1,02;$73,44;220;;$0,00;
TOOTHBRUSHES;35000689115;3500068911;COLGATE WISP 4PK SPEARMINT     ;72;6;12;$1,00;$72,00;180;;$0,00;
TOOTHBRUSHES;37000891413;3700091948;CREST 3D WHITE 5.5OZ RADNT MINT;24;2;12;$3,25;$78,00;1088;;$0,00;
TOOTHBRUSHES;37000844952;3700089230;CREST 3D WHITE STRIP VIV 12CT  ;8;2;4;$19,21;$153,68;564;;$0,00;
TOOTHBRUSHES;37000003380;3700000338;CREST 6 OZ NEAT SQUEEZE KIDS   ;12;1;12;$2,66;$31,92;593;;$0,00;
TOOTHBRUSHES;37000860174;3700086017;CREST SENSI STOP STRIPS 6CT    ;12;3;4;$11,23;$134,76;25;;$0,00;
TOOTHBRUSHES;37000264859;3700026485;CREST WHITE STRIPS 3D GNTLE 28C;8;2;4;$27,24;$217,92;148;;$0,00;
TOOTHBRUSHES;10705400852;1070540085;DENTEMP 1-STEP DENT CEMNT D-085;96;16;6;$2,40;$230,40;14;;$0,00;
TOOTHBRUSHES;10705400708;1070540070;DENTEMP RECAP-IT DENTAL REPAIR ;96;16;6;$2,37;$227,52;7;;$0,00;
TOOTHBRUSHES;10705400968;1070540096;DENTEMP RELINE-IT 2CT  #D-096  ;96;16;6;$3,89;$373,44;5;;$0,00;
TOOTHBRUSHES;10705400913;1070540091;DENTEMP REPAIR KIT   3CT #D-091;96;16;6;$3,29;$315,84;6;;$0,00;
TOOTHBRUSHES;37000469568;3700046955;GLIDE FLOSS ORIG MINT 50 M     ;48;8;6;$2,15;$103,20;171;;$0,00;
TOOTHBRUSHES;37000469537;3700046952;GLIDE FLOSS ORIG UNFLAVOR 50 M ;48;8;6;$2,31;$110,88;173;;$0,00;
TOOTHBRUSHES;37000299721;3700029972;GLIDE PRO-HEALTH CLNCL 35M MINT;48;8;6;$2,39;$114,72;170;;$0,00;
TOOTHBRUSHES;300416647708;30041664770;ORAL B ADV 3-D VIVD WHTE MED   ;72;12;6;$2,23;$160,56;20;;$0,00;
TOOTHBRUSHES;300416647692;30041664769;ORAL B ADV 3-D VIVD WHTE SFT   ;72;12;6;$2,20;$158,40;8;;$0,00;
TOOTHBRUSHES;300416647654;30041664765;ORAL B ADV 3-D VIVD WHTE SFT 35;72;12;6;$1,75;$126,00;111;;$0,00;
TOOTHBRUSHES;300416636283;30041663628;ORAL B ADV PLUS #40 MED TWIN PK;72;12;6;$3,27;$235,44;32;;$0,00;
TOOTHBRUSHES;300416631097;30041663109;ORAL B ADV PLUS #40 SFT TWIN PK;72;12;6;$3,10;$223,20;76;;$0,00;
TOOTHBRUSHES;300410851071;30041085107;ORAL B ADV PLUS 35 SOFT        ;72;12;6;$1,72;$123,84;49;;$0,00;
TOOTHBRUSHES;300410851132;30041085113;ORAL B ADV PLUS 40 MED         ;72;12;6;$1,75;$126,00;23;;$0,00;
TOOTHBRUSHES;300410867362;30041086736;ORAL B ADV PLUS 60 SOFT        ;72;12;6;$1,71;$123,12;120;;$0,00;
TOOTHBRUSHES;300410606381;30041060638;ORAL B C/ACTION 40 MED         ;72;12;6;$2,15;$154,80;40;;$0,00;
TOOTHBRUSHES;300410606374;30041060637;ORAL B C/ACTION 40 SOFT        ;72;12;6;$2,15;$154,80;111;;$0,00;
TOOTHBRUSHES;300416629490;30041662949;ORAL B C/ACTION 40 SOFT 2 PK   ;72;12;6;$4,00;$288,00;1;;$0,00;
TOOTHBRUSHES;300410606367;30041060636;ORAL B C/ACTION 60 MED         ;72;12;6;$2,18;$156,96;52;;$0,00;
TOOTHBRUSHES;300416680668;30041668066;ORAL B C/ACTION PRO-HLTH MED   ;72;12;6;$2,68;$192,96;44;;$0,00;
TOOTHBRUSHES;416649121;30041664912;ORAL B C/ACTION VITALZR 2PK MED;72;12;6;$4,38;$315,36;18;;$0,00;
TOOTHBRUSHES;300416649115;30041664911;ORAL B C/ACTION VITALZR 2PK SFT;72;12;6;$4,29;$308,88;40;;$0,00;
TOOTHBRUSHES;300416688251;30041668825;ORAL B CAV DFNSE LONG HNDL SFT ;72;12;6;$0,84;$60,48;69;;$0,00;
TOOTHBRUSHES;300416681290;30041668129;ORAL B COMP #40 SOFT SCOPE SCNT;72;12;6;$1,13;$81,36;62;;$0,00;
TOOTHBRUSHES;300416684703;30041668470;ORAL B CROSS ACT PRO 2PK SFT   ;72;12;6;$4,41;$317,52;60;;$0,00;
TOOTHBRUSHES;300410825768;30041082576;ORAL B FLOSS WAX 55YD FLOURIDE ;24;4;6;$1,08;$25,92;26;;$0,00;
TOOTHBRUSHES;300410825737;30041082573;ORAL B FLOSS WAX MNT/FLR 55YRDS;24;4;6;$1,09;$26,16;243;;$0,00;
TOOTHBRUSHES;300416687957;30041668795;ORAL B FOR ME T/B KIDS SFT 8+  ;72;12;6;$2,70;$194,40;11;;$0,00;
TOOTHBRUSHES;300410841003;30041084100;ORAL B INDICATOR 35 SOFT       ;72;12;6;$1,25;$90,00;51;;$0,00;
TOOTHBRUSHES;300410801403;30041080140;ORAL B INDICATOR 40 MED        ;72;12;6;$1,17;$84,24;213;;$0,00;
TOOTHBRUSHES;300416636566;30041663656;ORAL B INDICATOR 40MED 2PK     ;72;12;6;$1,96;$141,12;122;;$0,00;
TOOTHBRUSHES;300410606862;30041060686;ORAL B INDICATOR 40SFT 2PK     ;72;12;6;$2,02;$145,44;122;;$0,00;
TOOTHBRUSHES;300410100049;30041010004;ORAL B PRO HLTH ADULT SFT CLINC;72;12;6;$2,35;$169,20;86;;$0,00;
TOOTHBRUSHES;300410101459;30041010145;ORAL B PRO HLTH STGES 5-7 AVENG;72;12;6;$1,69;$121,68;41;;$0,00;
TOOTHBRUSHES;300416687926;30041668792;ORAL B PULSAR 3D WHITE 2PK     ;48;6;8;$6,32;$303,36;47;;$0,00;
TOOTHBRUSHES;300416687452;30041668745;ORAL B PULSAR 3D WHTE ADV MED35;48;6;8;$4,49;$215,52;86;;$0,00;
TOOTHBRUSHES;300416687445;30041668744;ORAL B PULSAR 3D WHTE ADV SFT35;48;6;8;$4,55;$218,40;75;;$0,00;
TOOTHBRUSHES;300416666310;30041696631;ORAL B PULSAR 40 MED #94 ADULT ;48;6;8;$4,07;$195,36;140;;$0,00;
TOOTHBRUSHES;300416666303;30041696630;ORAL B PULSAR 40 SOFT #92 ADT  ;48;6;8;$3,98;$191,04;155;;$0,00;
TOOTHBRUSHES;300416683027;30041668302;ORAL B PULSAR MED 2PK          ;48;6;8;$7,31;$350,88;41;;$0,00;
TOOTHBRUSHES;300416678030;30041697803;ORAL B PULSAR SOFT #40 2-PACK  ;48;6;8;$7,38;$354,24;56;;$0,00;
TOOTHBRUSHES;300416632148;30041663214;ORAL B STAGE 1 T/BRSH (BABY)   ;72;12;6;$1,87;$134,64;32;;$0,00;
TOOTHBRUSHES;300416632209;30041663220;ORAL B STAGE 2 T/BRUSH (MINNY) ;72;12;6;$1,80;$129,60;14;;$0,00;
TOOTHBRUSHES;300416642901;30041664290;ORAL B STAGE 3  5-7 YRS CARS   ;72;12;6;$1,91;$137,52;27;;$0,00;
TOOTHBRUSHES;300416642895;30041664289;ORAL B STAGE 3 PRINCESS        ;72;12;6;$1,81;$130,32;33;;$0,00;
TOOTHBRUSHES;300410010058;30041001005;ORAL B STAGES JAKE PIRATES 2-4 ;72;12;6;$1,95;$140,40;23;;$0,00;
TOOTHBRUSHES;300410825706;30041082570;ORAL B SUPER FLOSS 50'S MINT   ;24;4;6;$1,97;$47,28;253;;$0,00;
TOOTHBRUSHES;300416650289;30041665028;ORAL DR. MCSTUFFINS 5-7  SOFT  ;72;12;6;$1,40;$100,80;10;;$0,00;
TOOTHBRUSHES;381371091287;38137109128;REACH 9128 FLOSS T/C PLUS 30YD ;36;6;6;$2,12;$76,32;97;;$0,00;
TOOTHBRUSHES;381370092131;38137009213;REACH 9213 FLOSS WAXED 55 YD   ;36;6;6;$1,13;$40,68;67;;$0,00;
TOOTHBRUSHES;381370092179;38137009217;REACH 9217 FLOSS WXED 55 YD MNT;36;6;6;$1,15;$41,40;99;;$0,00;
TOOTHBRUSHES;381371093960;38137109396;REACH 9396 FLOSS T/C MINT 30YRD;36;6;6;$1,97;$70,92;57;;$0,00;
TOOTHBRUSHES;381370096580;38137009658;REACH ACCESS FLOSS REF 28CT  QQ;48;8;6;$2,95;$141,60;122;;$0,00;
TOOTHBRUSHES;381370095606;38137009560;REACH TOTAL CARE FLOSS  MINT30 ;36;6;6;$2,24;$80,64;52;;$0,00;
TOOTHBRUSHES;10705400883;1070540088;REFILIT CHERRY 2 GRM  #D-088   ;96;16;6;$2,41;$231,36;14;;$0,00;
TOOTHBRUSHES;34362000033;33436200003;STIM-U-DENT PLAQ REMVR MNT 100S;48;8;6;$1,52;$72,96;34;;$0,00;
TOOTHBRUSHES;70942066143;7094206614;SUNSTAR REF.TAPRD CYLN 8PK     ;144;24;6;$1,42;$204,48;4;;$0,00;
TOOTHBRUSHES;78300000082;7830067018;TEK BRUSHES W/HANG TAB FIRM    ;72;6;12;$0,29;$20,88;107;;$0,00;
TOOTHBRUSHES;78300000075;7830067017;TEK BRUSHES W/HANG TAB MEDIUM  ;72;6;12;$0,29;$20,88;681;;$0,00;
TOOTHBRUSHES;78300000068;7830037016;TEK BRUSHES W/HANG TAB SOFT    ;72;6;12;$0,29;$20,88;231;;$0,00;
TOOTHBRUSHES;78300000211;7830067031;TEK PRFOESSIONAL ANGLED SOFT   ;72;6;12;$0,27;$19,44;59;;$0,00;
TOOTHBRUSHES;78300000228;7830067032;TEK PROFESSIONAL ANGLED MEDIUM ;72;6;12;$0,26;$18,72;38;;$0,00;
TOOTHPASTE;33200186267;3320018626;A & H  6.0 OZ ADV WHT PERX     ;24;2;12;$2,77;$66,48;297;;$0,00;
TOOTHPASTE;33200186816;3320018681;A&H 4.3OZ TRUE RADNT WHITE STRG;24;2;12;$2,66;$63,84;715;;$0,00;
TOOTHPASTE;33200186236;3320018623;A&H ADV WHITE 6OZ BRILLANT SPRK;24;2;12;$2,71;$65,04;297;;$0,00;
TOOTHPASTE;33200180135;3320018013;A&H ADV WHT EXTRM WHT 6OZ 2PK  ;12;1;12;$5,07;$60,84;122;;$0,00;
TOOTHPASTE;33200202028;3320020202;AIM 6OZ CAVITY PROTECTION      ;24;2;12;$0,89;$21,36;110;;$0,00;
TOOTHPASTE;33200253815;3320025381;AIM 6OZ TARTAR                 ;24;2;12;$0,88;$21,12;124;;$0,00;
TOOTHPASTE;33200297802;3320029780;AIM 6OZ WHITENING GEL W/BSDA Q ;24;2;12;$0,89;$21,36;188;;$0,00;
TOOTHPASTE;53100338757;5310033874;AQUA FR X/CLN EXP. PL/WHTG 5.6 ;12;1;12;$2,24;$26,88;710;;$0,00;
TOOTHPASTE;70942123396;7094212339;BUTLER GUM CRAYOLA T/BRUSH 2PK ;72;12;6;$1,21;$87,12;2;;$0,00;
TOOTHPASTE;33200742425;3320074242;CLOSE UP 4 OZ FRESHENING RED   ;24;2;12;$0,88;$21,12;567;;$0,00;
TOOTHPASTE;33200741022;3320074102;CLOSE UP 6 OZ GEL FRESH RED    ;24;2;12;$1,39;$33,36;312;;$0,00;
TOOTHPASTE;33200937302;3320093730;CLOSE UP 6 OZ GEL WHITENING    ;24;2;12;$1,39;$33,36;17;;$0,00;
TOOTHPASTE;35000745439;3500076344;COLGATE 4 OZ TOTAL ADV CLN GEL ;24;4;6;$1,73;$41,52;250;;$0,00;
TOOTHPASTE;35000745408;3500076327;COLGATE 4 OZ TOTAL ADV CLN PST ;24;4;6;$2,00;$48,00;6;;$0,00;
TOOTHPASTE;35000762313;3500076338;COLGATE 4 OZ TOTAL ADV WHT PST ;24;4;6;$1,73;$41,52;180;;$0,00;
TOOTHPASTE;35000782816;3500078281;COLGATE 4.6 NINJA TURTLES      ;12;2;6;$1,77;$21,24;211;;$0,00;
TOOTHPASTE;35000764164;3500076416;COLGATE 4.6 OZ 2IN1 ICY BLAST  ;12;1;12;$2,18;$26,16;20;;$0,00;
TOOTHPASTE;35000782281;3500078228;COLGATE 4.6 OZ 2IN1 KIDS STRAWB;12;1;12;$2,68;$32,16;81;;$0,00;
TOOTHPASTE;35000764416;3500076441;COLGATE 4.6 OZ 2IN1 WATERMELON ;12;1;12;$1,91;$22,92;432;;$0,00;
TOOTHPASTE;35000761026;3500051061;COLGATE 4.6 OZ B-SDA/PERX WHTNG;24;4;6;$0,86;$20,64;46;;$0,00;
TOOTHPASTE;35000514004;3500051052;COLGATE 4.6 OZ REGULAR  #514   ;24;4;6;$1,24;$29,76;942;;$0,00;
TOOTHPASTE;35000782175;3500078329;COLGATE 4.6 SPNG BOB BBLE FRUIT;12;2;6;$1,58;$18,96;771;;$0,00;
TOOTHPASTE;35000525444;3500052575;COLGATE 4.6OZ DORA THE EXP     ;12;2;6;$1,60;$19,20;280;;$0,00;
TOOTHPASTE;35000762214;3500076333;COLGATE 4OZ TOTAL ADV FRSH GEL ;24;4;6;$2,00;$48,00;32;;$0,00;
TOOTHPASTE;35000745415;3500076328;COLGATE 5.8 OZ TOTAL ADV CLN PS;24;4;6;$2,39;$57,36;6;;$0,00;
TOOTHPASTE;35000745446;3500076345;COLGATE 5.8 OZ TOTAL ADV WHT GL;24;4;6;$1,75;$42,00;27;;$0,00;
TOOTHPASTE;35000765529;3500076662;COLGATE 6 OZ MAX CLEAN FOAM MNT;24;4;6;$2,12;$50,88;45;;$0,00;
TOOTHPASTE;35000764690;3500076667;COLGATE 6 OZ MAX FRSH CLEAN MNT;24;4;6;$2,09;$50,16;292;;$0,00;
TOOTHPASTE;35000764522;3500076666;COLGATE 6 OZ MAX FRSH COOL MNT ;24;4;6;$2,06;$49,44;128;;$0,00;
TOOTHPASTE;35000763952;3500076395;COLGATE 6 OZ MAX SHOCKWAVE     ;24;4;6;$2,26;$54,24;3;;$0,00;
TOOTHPASTE;35000766106;3500076672;COLGATE 6 OZ MAX WHT CRYSTL MNT;24;4;6;$2,10;$50,40;257;;$0,00;
TOOTHPASTE;35000765536;3500076663;COLGATE 6 OZ MX CL FOAM SPRMINT;24;4;6;$2,04;$48,96;69;;$0,00;
TOOTHPASTE;35000521019;3500052155;COLGATE 6 OZ SENSTIVE COMP PROT;24;4;6;$2,83;$67,92;10;;$0,00;
TOOTHPASTE;35000761033;3500051062;COLGATE 6.4 B-SODA/PERX WHTNG  ;24;4;6;$1,62;$38,88;892;;$0,00;
TOOTHPASTE;35000760036;3500051058;COLGATE 6.4 OZ BK/PEROX CLN MNT;24;4;6;$1,64;$39,36;791;;$0,00;
TOOTHPASTE;35000509000;3500051053;COLGATE 6.4 OZ REGULAR         ;24;4;6;$1,58;$37,92;692;;$0,00;
TOOTHPASTE;35000742124;3500051070;COLGATE 6.4 OZ SPKL WHT/CINNMON;24;4;6;$1,71;$41,04;185;;$0,00;
TOOTHPASTE;35000512000;3500051079;COLGATE 6.4 OZ TRIPLE ACTION   ;24;4;6;$1,69;$40,56;236;;$0,00;
TOOTHPASTE;35000742100;3500051075;COLGATE 6.4 SPRK WHT MINT ZINGR;24;4;6;$1,66;$39,84;351;;$0,00;
TOOTHPASTE;35000570949;3500051065;COLGATE 6.4 T/CNTRL WHTNG PASTE;24;4;6;$1,64;$39,36;330;;$0,00;
TOOTHPASTE;35000525413;3500052152;COLGATE 6OZ SENS + WHITENING   ;24;4;6;$2,34;$56,16;216;;$0,00;
TOOTHPASTE;35000762337;3500076342;COLGATE 7.6 OZ TOTAL ADV WHT PS;24;4;6;$2,22;$53,28;159;;$0,00;
TOOTHPASTE;35000761040;3500051063;COLGATE 8.2  WHTNG BRSK MINT   ;24;4;6;$2,03;$48,72;69;;$0,00;
TOOTHPASTE;35000513007;3500051055;COLGATE 8.2 OZ REGULAR         ;24;4;6;$1,95;$46,80;259;;$0,00;
TOOTHPASTE;35000766540;3500076654;COLGATE MAX FRESH 6OZ COOL SCRB;24;4;6;$1,98;$47,52;292;;$0,00;
TOOTHPASTE;35000740021;3500076313;COLGATE TOTAL 4.2 OZ TOOTHPASTE;24;4;6;$1,76;$42,24;50;;$0,00;
TOOTHPASTE;35000741257;3500076323;COLGATE TOTAL 4.2 WHITENING PST;24;4;6;$1,65;$39,60;40;;$0,00;
TOOTHPASTE;35000740038;3500076314;COLGATE TOTAL 6 OZ TOOTHPASTE  ;24;4;6;$2,12;$50,88;127;;$0,00;
TOOTHPASTE;35000741196;3500076320;COLGATE TOTAL 6 OZ WHTENING GEL;24;4;6;$2,15;$51,60;84;;$0,00;
TOOTHPASTE;35000741264;3500076324;COLGATE TOTAL 6 OZ WHTENING PST;24;4;6;$2,10;$50,40;3;;$0,00;
TOOTHPASTE;35000740045;3500076316;COLGATE TOTAL 7.8 CLEAN MNT PST;24;4;6;$2,53;$60,72;13;;$0,00;
TOOTHPASTE;35000741028;3500076318;COLGATE TOTAL 7.8 MINT STRIPE  ;24;4;6;$2,52;$60,48;20;;$0,00;
TOOTHPASTE;35000741202;3500076322;COLGATE TOTAL 7.8 WHITENING GEL;24;4;6;$2,49;$59,76;250;;$0,00;
TOOTHPASTE;33200180852;3320018085;COMPLETE CARE ENAMEL STR 6 OZ  ;24;2;12;$2,77;$66,48;43;;$0,00;
TOOTHPASTE;33200180531;3320018053;COMPLETE CARE EXT WHTNING 6 OZ ;24;2;12;$2,82;$67,68;179;;$0,00;
TOOTHPASTE;37000898245;3700089824;CREST 3.5OZ SENS REPAIR PASTE  ;24;2;12;$2,55;$61,20;7;;$0,00;
TOOTHPASTE;37000812807;3700081280;CREST 3D WHITE 4.1OZ VIBRNT FRS;24;2;12;$2,89;$69,36;140;;$0,00;
TOOTHPASTE;37000891567;3700091950;CREST 3D WHITE 5.5OZ ARCTC FRSH;24;2;12;$3,27;$78,48;423;;$0,00;
TOOTHPASTE;37000889427;3700088942;CREST 3D WHT BRILLANCE 4.1 OZ  ;24;2;12;$4,58;$109,92;94;;$0,00;
TOOTHPASTE;37000385837;3700038583;CREST 4.4 OZ PLUS SCOPE PST    ;24;2;12;$2,19;$52,56;1;;$0,00;
TOOTHPASTE;37000003229;3700084510;CREST 4.6 OZ REG               ;24;2;12;$1,52;$36,48;393;;$0,00;
TOOTHPASTE;37000427353;3700042735;CREST 4.6 WH EXPRS L/G XTRM HRB;24;4;6;$2,52;$60,48;54;;$0,00;
TOOTHPASTE;37000427346;3700092770;CREST 6 OZ WH EXPRS EXTME HERB ;24;2;12;$2,73;$65,52;119;;$0,00;
TOOTHPASTE;37000385844;3700038584;CREST 6.2 OZ PLUS SCOPE MINT PS;24;2;12;$2,63;$63,12;163;;$0,00;
TOOTHPASTE;37000423218;3700042321;CREST 6.2OZ + SCOPE MNTYFR-TWIN;12;2;6;$5,17;$62,04;38;;$0,00;
TOOTHPASTE;37000003212;3700086004;CREST 6.4 OZ REG               ;24;2;12;$1,73;$41,52;375;;$0,00;
TOOTHPASTE;37000003090;3700086006;CREST 6.4 OZ T/C FRESH MINT GEL;24;2;12;$1,74;$41,76;209;;$0,00;
TOOTHPASTE;37000003915;3700086007;CREST 6.4 OZ T/C PASTE         ;24;2;12;$1,65;$39,60;443;;$0,00;
TOOTHPASTE;37000320241;3700032024;CREST 6.4OZ BKS&PEROX WHT MINT ;24;2;12;$1,75;$42,00;724;;$0,00;
TOOTHPASTE;37000728238;3700086008;CREST 6.4Z TPW PASTE COOL MINT ;24;2;12;$1,75;$42,00;139;;$0,00;
TOOTHPASTE;37000728283;3700092792;CREST 8.2 OZ T/C COOL MINT     ;24;2;12;$2,23;$53,52;48;;$0,00;
TOOTHPASTE;37000182283;3700018228;CREST PRO-HEALTH 6 OZ FRSH MINT;24;2;12;$2,98;$71,52;181;;$0,00;
TOOTHPASTE;37000195221;3700090697;CREST PRO-HEALTH 6OZ WHT CLN MT;24;2;12;$3,00;$72,00;68;;$0,00;
TOOTHPASTE;37000877349;3700087734;CREST PRO-HLTH DLY 2-STEP KIT  ;6;2;3;$10,31;$61,86;6;;$0,00;
TOOTHPASTE;33200186601;3320018660;DENTAL CARE 4.3 OZ ADV WHT PERX;24;2;12;$2,24;$53,76;368;;$0,00;
TOOTHPASTE;33200391609;3320039161;MENTADENT 10.5OZ ADW 2PK REFILL;12;4;3;$4,58;$54,96;387;;$0,00;
TOOTHPASTE;33200411017;3320041101;PEPSODENT 6Z COMP  ORIG.T/P  Q ;24;2;12;$0,86;$20,64;200;;$0,00;
